2026-05-12T14:49:11 | INFO | session_started | source=adk_web | app_name=gfiber_network
2026-05-12T14:49:11 | INFO | user_prompt | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | app_name=gfiber_network | prompt_len=38 | prompt_preview='find out all mx960 devices from rancid'
2026-05-12T14:49:11 | INFO | invocation_start | source=adk_web | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | app_name=gfiber_network
2026-05-12T14:49:13 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=0 | response_preview=''
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=127 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.bna118'\n* Permission denied: '/google/src/"
2026-05-12T14:49:34 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=108 | response_preview="head/depot/ops/network/rancid/gfiber/juniper/mgt01.bna301'\n* Permission denied: '/google/src/head/depot/ops/"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=109 | response_preview="network/rancid/gfiber/juniper/mgt01.bna302'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/g"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=112 | response_preview="fiber/juniper/mgt01.bna303'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=101 | response_preview=".cbf101'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt102'"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=122 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt103'\n* Permission denied: '/google"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=108 | response_preview="/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt104'\n* Permission denied: '/google/src/head/depot"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=110 | response_preview="/ops/network/rancid/gfiber/juniper/mgt01.clt105'\n* Permission denied: '/google/src/head/depot/ops/network/ranc"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=107 | response_preview="id/gfiber/juniper/mgt01.clt106'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juni"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=103 | response_preview="per/mgt01.clt108'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01."
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=100 | response_preview="clt109'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt112'"
2026-05-12T14:49:35 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=123 | response_preview="* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt115'\n* Permission denied: '/google/"
2026-05-12T14:49:36 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=108 | response_preview="src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt116'\n* Permission denied: '/google/src/head/depot/"
2026-05-12T14:49:36 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=111 | response_preview="ops/network/rancid/gfiber/juniper/mgt01.clt117'\n* Permission denied: '/google/src/head/depot/ops/network/rancid"
2026-05-12T14:49:36 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=108 | response_preview="/gfiber/juniper/mgt01.clt118'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper"
2026-05-12T14:49:36 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=102 | response_preview="/mgt01.clt119'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.cl"
2026-05-12T14:49:36 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=100 | response_preview="t120'\n* Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt121'\n*"
2026-05-12T14:49:36 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=124 | response_preview="Permission denied: '/google/src/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt123'\n* Permission denied: '/google/src"
2026-05-12T14:49:36 | INFO | model_response | source=adk_web | turn_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | invocation_id=e-2101aa2e-4b9b-49a4-8614-753be67d61f4 | partial=True | app_name=gfiber_network | response_len=108 | response_preview="/head/depot/ops/network/rancid/gfiber/juniper/mgt01.clt124'\n* Permission denied: '/google/src/head/depot/ops"
